nombre_producto,fecha,semana,categoria,tienda,comuna,region,motivo,subtipo,area_responsable,unidades_merma,costo_unitario,valor_total_merma
CHULETA VETADA SUPER CERDO KG,2016-12-24,51,CERDO GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,7,14384,103450
CHULETA VETADA SUPER CERDO KG,2016-12-25,51,CERDO GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,2067,2094
CHULETA VETADA SUPER CERDO KG,2016-12-26,52,CERDO GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,2,4532,10052
CHULETA VETADA SUPER CERDO KG,2016-12-02,48,CERDO GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,11,22671,244733
CHULETA VETADA SUPER CERDO KG,2016-12-04,48,CERDO GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,1670,1303
CHULETA VETADA SUPER CERDO KG,2016-12-11,49,CERDO GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2151,2104
CHULETA VETADA SUPER CERDO KG,2016-12-12,50,CERDO GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2049,2045
CHULETA VETADA SUPER CERDO KG,2016-12-15,50,CERDO GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2091,2129
CHULETA VETADA SUPER CERDO KG,2016-12-16,50,CERDO GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,589,169
CHULETA VETADA SUPER CERDO KG,2016-12-19,51,CERDO GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,1814,1645
CHULETA VETADA SUPER CERDO KG,2016-12-22,51,CERDO GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,928,431
CHULETA VETADA SUPER CERDO KG,2016-12-26,52,CERDO GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,2,3667,6560
CHULETA VETADA SUPER CERDO KG,2016-12-04,48,CERDO GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,4,9953,44739
CHULETA VETADA SUPER CERDO KG,2016-12-09,49,CERDO GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,5492,13620
CHULETA VETADA SUPER CERDO KG,2016-12-16,50,CERDO GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,5,9274,42725
CHULETA VETADA SUPER CERDO KG,2016-12-20,51,CERDO GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,6,12957,83845
CHULETA VETADA SUPER CERDO KG,2016-12-23,51,CERDO GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,3692,6812
CHULETA VETADA SUPER CERDO KG,2016-12-24,51,CERDO GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,3994,7972
CHULETA VETADA SUPER CERDO KG,2016-12-26,52,CERDO GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,1494,1092
CHULETA VETADA SUPER CERDO KG,2016-12-02,48,CERDO GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,3068,4176
CHULETA VETADA SUPER CERDO KG,2016-12-08,49,CERDO GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,3,6156,17877
CHULETA VETADA SUPER CERDO KG,2016-12-10,49,CERDO GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,1984,1857
CHULETA VETADA SUPER CERDO KG,2016-12-12,50,CERDO GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2900,4098
CHULETA VETADA SUPER CERDO KG,2016-12-19,51,CERDO GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,3,5601,15672
CHULETA VETADA SUPER CERDO KG,2016-12-20,51,CERDO GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,1473,1084
CHULETA VETADA SUPER CERDO KG,2016-12-23,51,CERDO GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,2,3040,4578
CHULETA VETADA SUPER CERDO KG,2016-12-24,51,CERDO GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,1863,1720
CHULETA VETADA SUPER CERDO KG,2016-12-25,51,CERDO GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,2,4012,7976
CHULETA VETADA SUPER CERDO KG,2016-12-26,52,CERDO GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,1883,1738
AZUCAR GRANULADA MERKAT 5 KG,2016-12-02,48,AZUCAR,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,3,6863,20589
AZUCAR GRANULADA MERKAT 5 KG,2016-12-03,48,AZUCAR,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,2,4567,9134
AZUCAR GRANULADA MERKAT 5 KG,2016-12-06,49,AZUCAR,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,2,4560,9120
AZUCAR GRANULADA MERKAT 5 KG,2016-12-08,49,AZUCAR,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,2280,2280
AZUCAR GRANULADA MERKAT 5 KG,2016-12-13,50,AZUCAR,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,2,4550,9100
AZUCAR GRANULADA MERKAT 5 KG,2016-12-15,50,AZUCAR,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,2,4550,9100
AZUCAR GRANULADA MERKAT 5 KG,2016-12-17,50,AZUCAR,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,2273,2273
AZUCAR GRANULADA MERKAT 5 KG,2016-12-18,50,AZUCAR,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,2273,2273
AZUCAR GRANULADA MERKAT 5 KG,2016-12-19,51,AZUCAR,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,3,6807,20421
AZUCAR GRANULADA MERKAT 5 KG,2016-12-22,51,AZUCAR,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,2269,2269
AZUCAR GRANULADA MERKAT 5 KG,2016-12-23,51,AZUCAR,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,4,9077,36308
AZUCAR GRANULADA MERKAT 5 KG,2016-12-03,48,AZUCAR,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2285,2285
AZUCAR GRANULADA MERKAT 5 KG,2016-12-08,49,AZUCAR,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,5,11394,56970
AZUCAR GRANULADA MERKAT 5 KG,2016-12-10,49,AZUCAR,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2275,2275
AZUCAR GRANULADA MERKAT 5 KG,2016-12-11,49,AZUCAR,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,2,4548,9096
AZUCAR GRANULADA MERKAT 5 KG,2016-12-17,50,AZUCAR,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2272,2272
AZUCAR GRANULADA MERKAT 5 KG,2016-12-18,50,AZUCAR,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2272,2272
AZUCAR GRANULADA MERKAT 5 KG,2016-12-19,51,AZUCAR,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2269,2269
AZUCAR GRANULADA MERKAT 5 KG,2016-12-22,51,AZUCAR,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2266,2266
AZUCAR GRANULADA MERKAT 5 KG,2016-12-24,51,AZUCAR,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2263,2263
AZUCAR GRANULADA MERKAT 5 KG,2016-12-25,51,AZUCAR,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2263,2263
AZUCAR GRANULADA MERKAT 5 KG,2016-12-02,48,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2295,2295
AZUCAR GRANULADA MERKAT 5 KG,2016-12-03,48,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2295,2295
AZUCAR GRANULADA MERKAT 5 KG,2016-12-10,49,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2279,2279
AZUCAR GRANULADA MERKAT 5 KG,2016-12-13,50,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2274,2274
AZUCAR GRANULADA MERKAT 5 KG,2016-12-15,50,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2274,2274
AZUCAR GRANULADA MERKAT 5 KG,2016-12-16,50,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,4536,9072
AZUCAR GRANULADA MERKAT 5 KG,2016-12-17,50,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,4,9072,36288
AZUCAR GRANULADA MERKAT 5 KG,2016-12-19,51,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2268,2268
AZUCAR GRANULADA MERKAT 5 KG,2016-12-22,51,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2268,2268
AZUCAR GRANULADA MERKAT 5 KG,2016-12-02,48,AZUCAR,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2304,2304
AZUCAR GRANULADA MERKAT 5 KG,2016-12-26,52,AZUCAR,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2270,2270
AZUCAR GRANULADA MERKAT 5 KG,2016-12-02,48,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,6,13865,83190
AZUCAR GRANULADA MERKAT 5 KG,2016-12-03,48,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2311,2311
AZUCAR GRANULADA MERKAT 5 KG,2016-12-04,48,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,2,4600,9200
AZUCAR GRANULADA MERKAT 5 KG,2016-12-08,49,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2300,2300
AZUCAR GRANULADA MERKAT 5 KG,2016-12-15,50,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,7,15975,111825
AZUCAR GRANULADA MERKAT 5 KG,2016-12-22,51,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2277,2277
AZUCAR GRANULADA MERKAT 5 KG,2016-12-24,51,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,2,4553,9106
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-05,49,ARROZ,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,439,439
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-08,49,ARROZ,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,439,439
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-13,50,ARROZ,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,440,440
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-16,50,ARROZ,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,440,440
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-25,51,ARROZ,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,438,438
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-03,48,ARROZ,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,3,1321,3963
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-08,49,ARROZ,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,440,440
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-10,49,ARROZ,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,441,441
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-16,50,ARROZ,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,4,1764,7056
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-18,50,ARROZ,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,441,441
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-23,51,ARROZ,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,437,437
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-02,48,ARROZ,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,882,1764
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-03,48,ARROZ,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,882,1764
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-04,48,ARROZ,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,441,441
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-15,50,ARROZ,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,441,441
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-06,49,ARROZ,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,4,1764,7056
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-08,49,ARROZ,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,4,1764,7056
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-10,49,ARROZ,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,882,1764
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-15,50,ARROZ,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,441,441
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-16,50,ARROZ,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,882,1764
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-17,50,ARROZ,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,441,441
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-18,50,ARROZ,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,441,441
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-19,51,ARROZ,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,441,441
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-23,51,ARROZ,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,439,439
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-24,51,ARROZ,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,878,1756
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-26,52,ARROZ,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,439,439
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-02,48,ARROZ,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,2,876,1752
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-09,49,ARROZ,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,438,438
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-15,50,ARROZ,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,440,440
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-23,51,ARROZ,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,4,1754,7016
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-02,48,ARROZ,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,9,3969,35721
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-03,48,ARROZ,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,17,7497,127449
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-04,48,ARROZ,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,2,882,1764
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-06,49,ARROZ,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,5,2205,11025
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-08,49,ARROZ,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,5,2205,11025
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-09,49,ARROZ,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,3,1323,3969
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-10,49,ARROZ,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,2,883,1766
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-15,50,ARROZ,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,441,441
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-19,51,ARROZ,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,2,880,1760
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-20,51,ARROZ,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,9,3960,35640
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-22,51,ARROZ,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,2,878,1756
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-24,51,ARROZ,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,439,439
ARROZ G2 LARGO DELGADO MERKAT 1 KG,2016-12-25,51,ARROZ,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,6,2633,15798
AZUCAR GRANULADA IANSA 1 KG.,2016-12-06,49,AZUCAR,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,2,1212,2424
AZUCAR GRANULADA IANSA 1 KG.,2016-12-08,49,AZUCAR,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,2,1212,2424
AZUCAR GRANULADA IANSA 1 KG.,2016-12-15,50,AZUCAR,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-17,50,AZUCAR,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-18,50,AZUCAR,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-20,51,AZUCAR,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,4,2424,9696
AZUCAR GRANULADA IANSA 1 KG.,2016-12-22,51,AZUCAR,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,2,1212,2424
AZUCAR GRANULADA IANSA 1 KG.,2016-12-03,48,AZUCAR,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,6,3636,21816
AZUCAR GRANULADA IANSA 1 KG.,2016-12-08,49,AZUCAR,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-09,49,AZUCAR,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-11,49,AZUCAR,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-12,50,AZUCAR,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,4,2424,9696
AZUCAR GRANULADA IANSA 1 KG.,2016-12-15,50,AZUCAR,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,2,1212,2424
AZUCAR GRANULADA IANSA 1 KG.,2016-12-16,50,AZUCAR,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,3,1818,5454
AZUCAR GRANULADA IANSA 1 KG.,2016-12-18,50,AZUCAR,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-19,51,AZUCAR,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-22,51,AZUCAR,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-02,48,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-03,48,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-04,48,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-05,49,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-06,49,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-08,49,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,3,1818,5454
AZUCAR GRANULADA IANSA 1 KG.,2016-12-10,49,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,3,1818,5454
AZUCAR GRANULADA IANSA 1 KG.,2016-12-11,49,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-12,50,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,1212,2424
AZUCAR GRANULADA IANSA 1 KG.,2016-12-15,50,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,1212,2424
AZUCAR GRANULADA IANSA 1 KG.,2016-12-16,50,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,1212,2424
AZUCAR GRANULADA IANSA 1 KG.,2016-12-17,50,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,5,3030,15150
AZUCAR GRANULADA IANSA 1 KG.,2016-12-20,51,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,3,1818,5454
AZUCAR GRANULADA IANSA 1 KG.,2016-12-22,51,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,1212,2424
AZUCAR GRANULADA IANSA 1 KG.,2016-12-25,51,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-26,52,AZUCAR,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-03,48,AZUCAR,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-05,49,AZUCAR,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-15,50,AZUCAR,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,3,1818,5454
AZUCAR GRANULADA IANSA 1 KG.,2016-12-16,50,AZUCAR,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,2,1212,2424
AZUCAR GRANULADA IANSA 1 KG.,2016-12-18,50,AZUCAR,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,2,1212,2424
AZUCAR GRANULADA IANSA 1 KG.,2016-12-19,51,AZUCAR,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-22,51,AZUCAR,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,10,6060,60600
AZUCAR GRANULADA IANSA 1 KG.,2016-12-23,51,AZUCAR,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,2,1212,2424
AZUCAR GRANULADA IANSA 1 KG.,2016-12-26,52,AZUCAR,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-02,48,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,2,1212,2424
AZUCAR GRANULADA IANSA 1 KG.,2016-12-03,48,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,7,4242,29694
AZUCAR GRANULADA IANSA 1 KG.,2016-12-04,48,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,4,2424,9696
AZUCAR GRANULADA IANSA 1 KG.,2016-12-08,49,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,5,3030,15150
AZUCAR GRANULADA IANSA 1 KG.,2016-12-10,49,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,3,1818,5454
AZUCAR GRANULADA IANSA 1 KG.,2016-12-12,50,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,11,6666,73326
AZUCAR GRANULADA IANSA 1 KG.,2016-12-16,50,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-17,50,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,3,1818,5454
AZUCAR GRANULADA IANSA 1 KG.,2016-12-19,51,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,3,1818,5454
AZUCAR GRANULADA IANSA 1 KG.,2016-12-20,51,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,2,1212,2424
AZUCAR GRANULADA IANSA 1 KG.,2016-12-22,51,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,3,1818,5454
AZUCAR GRANULADA IANSA 1 KG.,2016-12-23,51,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,606,606
AZUCAR GRANULADA IANSA 1 KG.,2016-12-24,51,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,4,2424,9696
AZUCAR GRANULADA IANSA 1 KG.,2016-12-25,51,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,4,2424,9696
AZUCAR GRANULADA IANSA 1 KG.,2016-12-26,52,AZUCAR,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,6,3636,21816
PULPA PIERNA SIN HUESO SUPER CERDO KG,2016-12-02,48,CERDO GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,812,235
PULPA PIERNA SIN HUESO SUPER CERDO KG,2016-12-03,48,CERDO GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,1810,1191
PULPA PIERNA SIN HUESO SUPER CERDO KG,2016-12-04,48,CERDO GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,3,9243,31056
